Interjection Text,Paragraph,Directed at (Party),Party,Interjector Party,Quote,true_label,pred_label
Sehr gut!,"Die historische Chance, das Kosovo in den Europarat aufzunehmen, liebe Kolleginnen und Kollegen, dürfen wir nicht vertun; denn das ist auch ein Signal der Anerkennung der bisher getätigten Anstrengungen Kosovos. Der Präsident der Parlamentarischen Versammlung des Europarats, Kox, war diese Woche in Berlin. Wir haben mit ihm gesprochen, und er ist dem Ansinnen gegenüber positiv eingestellt.",FDP,FDP,SPD,False,['cooperative'],['cooperative']
Sehr wahr!,"Ich will vorsorglich nur auf eins hinweisen: Es kann arbeitsmarktpolitisch sinnvoll sein, da noch großzügiger zu werden. Aber das hat auch Grenzen. Wir müssen aufpassen, dass wir nicht immer mehr Menschen haben, die, obwohl sie arbeiten, auf staatliche Leistungen angewiesen sind.",SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
Richtig! Genau!,"Die Wiedereinführung der Vermögensteuer ist ein linker Wunschtraum, der zeigt, dass Sie das eigentliche Problem nicht erkennen. Wir haben nämlich kein Einnahmenproblem, wir haben ein Ausgabenproblem.",FDP,FDP,FDP,False,['cooperative'],['cooperative']
"Ja, das war aber nötig!","Aber wenn wir wie im Regelfall in diesen drei Sitzungswochen durchkommen wollen, setzt das natürlich voraus, dass ein Gesetzentwurf der Bundesregierung vorliegt, der tatsächlich politisch vollständig getragen wird. Und wenn dann schon beim Kabinettsbeschluss gesagt wird: „Ich habe hier eine Protokollerklärung. Ich glaube, das muss vielleicht noch mal geändert werden“, dann ist das ein Konfliktprogramm,",GRUENE,GRUENE,FDP,False,['confrontational'],['confrontational']
So eine Wahrheit!,"Weil Sie, wenn Sie in politischer Verantwortung sind, keine Modernisierung und auch keine Reform dieser Verwaltungen angehen und weil die Union die Digitalisierung im Bund komplett verschlafen hat",FDP,FDP,FDP,False,['cooperative'],['cooperative']
Toll! Super!,"möchte ich an dieser Stelle wiederholen: Wir als FDP sind bereit, eins zu eins diese Dinge mit Ihnen umzusetzen. Als Generalsekretär der FDP gebe ich Ihnen mein Wort.",FDP,FDP,SPD,False,['confrontational'],['cooperative']
"Das ist auch beim Bundesverfassungsgericht nicht eingängig, was Sie erzählen! Auch bei der EU nicht eingängig!","– Ich weiß, Herr Kruse, das alles war bei Ihnen nicht eingängig.",GRUENE,GRUENE,FDP,False,['confrontational'],['confrontational']
Genau!,"– Ja, natürlich brauchen wir die Brücke. Aber auf Ihrem Entwurf steht nicht „Beschleunigungsgesetz für die Lüdenscheid-Fragen“,",GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
Wir hatten eine besondere Situation!,"Dann wurde ein Atomausstieg beschlossen, durch Rot-Grün. Der rückte nach und nach näher. Und dann kam die Bundestagswahl 2009. Im Vorfeld dieser Bundestagswahl 2009 – das muss man der Bevölkerung noch einmal in Erinnerung rufen –",SPD,SPD,FDP,False,['confrontational'],"['confrontational', 'cooperative']"
Nein! Nein!,"Herr Präsident! Liebe Kolleginnen und Kollegen der verschiedenen Fraktionen! Stellen Sie sich mal vor, Sie kriegen heute die Zusage für Ihren Traumjob, aber der Arbeitgeber sagt Ihnen: Sie müssen mir noch eine beglaubigte Kopie Ihres Zeugnisses schicken. Das muss spätestens in zwei Tagen hier sein; sonst klappt das nicht. – Wie verschicken Sie jetzt das Zeugnis? Aus meiner Sicht haben Sie dafür momentan drei Möglichkeiten. Die erste ist der Standardbrief für 85 Cent. 80 Prozent dieser Briefe kommen am nächsten Tag an; 20 Prozent kommen aber nicht am nächsten Tag an. Gehen Sie das Risiko ein?",GRUENE,GRUENE,FDP,False,['cooperative'],['confrontational']
Denken Sie mal darüber nach!,"Und tun Sie nicht so, als hätten Sie nicht begriffen, was hier stattgefunden hat. Frau Merkel, Herr Friedman, der aus der CDU ausgetreten ist, oder die Kirchen, die Ihnen mahnende Worte gesagt haben, sind doch nicht doof.",SPD,SPD,GRUENE,False,['confrontational_others'],"['confrontational', 'confrontational_others']"
Wir müssen da jetzt durch!,"Besonders ekelhaft – man kann es kaum vorlesen; ich tue es trotzdem, damit Sie wissen, was es hier gibt – ist dieses Zitat:",SPD,SPD,GRUENE,False,['cooperative'],['ambiguous']
Das war verdient!,"Dazu gehört nicht nur, alte Fehler zu überdenken und Wahlgeschenke wie die Rente mit 63 zu hinterfragen,",FDP,FDP,SPD,False,['confrontational'],['confrontational']
Sehr richtig!,"Das ist möglich geworden, weil wir ein zweites Patriot-System geliefert haben, das den Luftraum dort schützt, das dafür sorgt, dass Putins Raketen dort nicht mehr einschlagen.",FDP,FDP,SPD,False,['cooperative'],['cooperative']
Wo ist das Problem?,"Erstens: mehr Respekt. Wir wollen Lebens- und Integrationsleistungen anerkennen, mit kürzeren Fristen, mit weniger Hürden und mit der Hinnahme von Mehrstaatlichkeit. Warum sollte nicht jemand Deutsche oder Deutscher sein, der hier fünf Jahre rechtmäßig lebt, seinen Lebensunterhalt sichert, die Sprache spricht und sich zum Grundgesetz bekennt?",SPD,SPD,GRUENE,False,['cooperative'],['ambiguous']
O Gott!,"Da sieht man: In NRW sinkt die Zahl der abgeschlossenen Berufsausbildungen weiter, obwohl wir in ganz Deutschland eigentlich leicht steigende Zahlen haben. Mit Blick auf den Investitionsstau an Schulen belegt NRW bundesweit einen der vordersten Plätze.",SPD,SPD,FDP,False,"['confrontational_others', 'cooperative']",['confrontational']
Peak!,"Auch wir als Koalition nutzen steuerliche Maßnahmen für wichtige Weichenstellungen bei der Energiewende im Wärmebereich. Auch möchte ich an dieser Stelle anmerken, dass sich Punkt sechs Ihres Antrags, wie mehrfach erwähnt wurde, inzwischen erledigt hat. Ich möchte das noch mal aufzählen, weil das im Jahressteuergesetz wirklich sehr gut ist: Solarstromanlagen bei Einfamilienhäusern bis 30 Kilowatt kann man komplett ohne jeden Steueraufwand betreiben, bei Mehrfamilienhäusern gilt das sogar bis 100 Kilowatt",GRUENE,GRUENE,FDP,False,['ambiguous'],['cooperative']
"Jetzt antworten Sie mal! Mal gucken, was Sie antworten!","Ist Ihre deutsche Identität weniger wert, seitdem auch ich den deutschen Pass besitze, oder wird Ihr Pass zur Ramschware, wenn ich Ihnen sage, dass ich die doppelte Staatsbürgerschaft habe?",CDU/CSU,SPD,GRUENE,False,['confrontational_others'],['confrontational_others']
Was?!,"Zum Hinweisgeberschutzgesetz nur ein Fakt, damit das heute im Plenum nicht vergessen wird: Die Umsetzungsfrist endete am 17. Dezember 2021,",FDP,FDP,FDP,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Letzteres macht aber mehr Spaß!,"Investitionen, Förderprogramme, Ordnungsrecht, natürlich auch das Steuerrecht; das ist ja keine Frage. Der Steuerspartrieb – das wissen wir ja alle – kommt in Deutschland offensichtlich unmittelbar nach dem Fortpflanzungstrieb.",SPD,SPD,FDP,False,['cooperative'],['ambiguous']
"Nein, nein! Wir wollen heim!","Ja, klar.",FDP,FDP,SPD,False,['ambiguous'],['ambiguous']
Ja!,Lassen Sie mich noch einen Satz zur grünen Ideologie sagen. Diese finden viele Bauern total gut.,GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
Das ist Gewaltenteilung!,"Den Gesetzentwurf haben nicht wir, sondern hat das Finanzministerium vorgelegt.",GRUENE,GRUENE,FDP,False,"['confrontational_others', 'cooperative']",['cooperative']
Das wäre super!,"Sollten es Vertreter der Opposition wider Erwarten gleich kritisch sehen, so kann ich Ihnen versichern: Auch dort, wo die CDU an den Landesregierungen beteiligt ist, gibt es Polizeibeauftragte. Und man kann das Gute auch noch besser machen. Wenn demnächst der Bund den Standard setzt, dann haben wir das Beste getan.",SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
Fritz ist auch dabei! Viele Sportler und Fritz!,"Ich habe jetzt leider nur noch 30 Sekunden Redezeit und will hier keine weiteren Gräben aufreißen. Ich denke, im Sportausschuss brennen wir alle für die Sache. Im Herzen tragen wir den Sport alle mit uns.",SPD,SPD,FDP,False,['cooperative'],['cooperative']
So ist das!,"Aber ich sage Ihnen auch eines: Arbeit muss sich lohnen. Aber Sie haben geradezu mit eiserner Hand verteidigt, dass Sie insbesondere den Geringverdienern von jedem verdienten Euro 80 Cent abziehen. Sie waren nicht bereit – weder in den Koalitionsverhandlungen 2009 noch in den darauffolgenden Jahren –,",FDP,FDP,SPD,False,['cooperative'],['cooperative']
Ganz genau!,"Wir hatten übrigens – das möchte ich auch noch mal sagen – in der Flüchtlingskrise 2016 500 000 Straftaten – eine halbe Million – mehr als jetzt, 2023.",SPD,SPD,SPD,False,['cooperative'],['cooperative']
HGÜ! RED III! Wasserstoff! Geothermie!,"Wichtiger als das, was hier aufgeschrieben ist, ist allerdings, was hier nicht aufgeschrieben ist, was nicht eingebracht wird. Andreas Jung, Rede vom 20. Dezember 2024 – das ist einen Monat her –: „CDU und CSU für CCS und CCU.“ Meine lieben Kolleginnen und Kollegen, ich will Sie nicht auf die Folter spannen: Welches Gesetz liegt heute nicht vor?",FDP,FDP,GRUENE,False,"['confrontational_others', 'cooperative']",['cooperative']
Die haben halt keine anderen Themen!,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen! Liebe Kollegen! Meine Damen und Herren! Es ist mir eine große Ehre, hier und heute meine erste Rede halten zu dürfen. Und obwohl das meine erste Rede hier ist, hatte ich ein Déjà-vu, als ich diesen Antrag las. Erst im letzten Monat hatte sich die AfD-Fraktion in einer Debatte eine Renaissance der Atom- und Kohleenergie herbeigewünscht.",SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Das Ganze zu sehen!,"Mit Ihrem Antrag beweisen Sie wieder mal nur eins: dass Sie wirklich unfähig sind, Probleme und komplexe Zusammenhänge zu erkennen und Lösungskonzepte aus einem Guss, die ineinandergreifen, für komplexe Sachverhalte zu erarbeiten.",GRUENE,GRUENE,SPD,False,"['confrontational_others', 'cooperative']",['confrontational_others']
So ist es!,"Arbeit fördert Spracherwerb, schafft soziale Kontakte und stärkt das Selbstbewusstsein. Arbeit sollte dann auch der Fokus der Zuwanderung sein. In meiner zwölfjährigen Zeit als Berufsschullehrer habe ich viele Flüchtlinge aus aller Welt betreut. Ich kann Ihnen voller Überzeugung sagen, dass aus den allermeisten gute Handwerker geworden sind, die gebraucht werden und die gutes Geld verdienen. Sie erarbeiten sich buchstäblich ihren Platz in unserer Gesellschaft.",FDP,FDP,FDP,False,['cooperative'],['cooperative']
Wow! So viel!,"Einen letzten Beitrag noch: Ich habe mir den Rechnungshofbericht angeguckt. Ich glaube, er basiert auf Umfragen in sage und schreibe 5 von rund 400 Jobcentern,",SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
So ist es!,"Pädagoginnen und Pädagogen, die antisemitismus- und rassismuskritische Bildungsarbeit machen, berichten von einer massiven Verunsicherung bei jungen Menschen mit Migrationsgeschichte – mit und ohne deutschen Pass.",GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
Sehr richtig!,"Darüber hinaus sind in dieser Zahl – also der OECD-Statistik, die Sie zitieren – drei essenzielle Aspekte nicht mitberücksichtigt: Erstens sind die indirekten Steuern wie die Umsatzsteuer nicht enthalten, die in Deutschland vergleichsweise niedrig sind.",GRUENE,GRUENE,SPD,False,['cooperative'],['cooperative']
Genau so ist es!,"Nun liegen uns der Vorschlag aus Brüssel für eine Richtlinie über europäische grenzübergreifende Vereine vor und ein Antrag der CDU/CSU, der die Kompetenz der EU beim Vereinsrecht anzweifelt und den vermeintlichen Eingriff in nationale Hoheitsrechte verhindern will. Es ist das alte Lied. Dabei waren die Konservativen im Europaparlament doch schon mal weiter. Die EVP hatte doch dem Initiativbericht des Parlaments 2022 zugestimmt",SPD,SPD,SPD,False,['cooperative'],['cooperative']
Jetzt kommt die Platte wieder!,"Wir haben nämlich, liebe Kolleginnen und Kollegen, keinen Mangel an öffentlichen Mitteln, wie Sie immer suggerieren wollen. Es ist nur Ihr zügelloser Appetit nach mehr Umverteilung, Subventionen und Staatsausgaben.",FDP,FDP,GRUENE,False,['confrontational'],['confrontational']
Macht ihr doch!,Aus der heutigen Abstimmung wollen SPD und Grüne einen Dammbruch machen. Freie Demokraten werden niemals einer antiliberalen und wirtschaftsfeindlichen Partei wie der AfD die Hand reichen.,FDP,FDP,SPD,False,['confrontational'],['confrontational']
So ist es!,"mit unseren kleinen Pflanzenzüchtern? Die gehen dann natürlich hops; denn sie können sich das nicht leisten. Sie können sich die Patente der großen Firmen nicht kaufen, damit sie das Werkzeug bekommen.",SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
Ja!,"Da wir das Thema Versorgungssicherheit jetzt so gut wie möglich geregelt haben, machen wir heute den Aufschlag, um den zweiten wichtigen Punkt zur Bewältigung dieser Krise zu bewerkstelligen, nämlich beim Thema Bezahlbarkeit. Und ja, Andreas Jung, da sind wir selbstbewusste Parlamentarier; wir gucken uns diesen Gesetzentwurf einschließlich der Bremsen und der damit verbundenen Problematiken jetzt an. Aber was man hier sagen muss, ist, dass Sie, als es hier um die Finanzierung dieser Bremsen ging, nicht zugestimmt haben.",SPD,SPD,SPD,False,['cooperative'],['cooperative']
Er war lange nicht hier!,"Gleichzeitig braucht Europa natürlich auch Reformfähigkeit; Sie haben Timothy Garton Ash, den ich schon öfter in Berlin treffen konnte, vorhin zitiert. Gerade die Frage der Reformfähigkeit bleibt für die Europäische Union wichtig. In diesem Zusammenhang hat der Fraktionsvorsitzende der CDU/CSU ja vom „German Vote“ gesprochen und davon, dass das ein neuer Begriff sei, der jetzt in Brüssel umgehen würde.",FDP,FDP,GRUENE,False,['ambiguous'],['confrontational_others']
Das ist allerhand! Das ist ein Klopper!,"Meine Damen und Herren, dass gerade die AfD eine markige Aktuelle Stunde zum Thema rechtswidrige Parteienfinanzierung anmeldet,",GRUENE,GRUENE,FDP,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Sehr richtig!,"Wenn wir nun aber sehen, dass die EU Soldaten ausbildet, die in einem Militärputsch genau diese Stabilität und die Sicherheit ihrer Mitbürger/-innen gefährden, dann kann es kein Weiter-so geben.",GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
Das ist nicht friedlich!,"Die Blockaden nerven und sind teilweise gefährlich. Und es ist natürlich auch vollkommen klar, dass es zeit- und nervenaufreibend sein kann, wenn man dadurch im Stau steht oder seinen Flieger verpasst. Straftaten und Gesetzesverstöße werden geahndet; aber in meinen Augen gehört es zur Demokratie, solch friedlichen Protest auch auszuhalten.",GRUENE,GRUENE,FDP,False,['confrontational'],['confrontational']
Wir können uns Spahn sparen!,"Ist – wenn ich jetzt sage, nicht jede Kilowattstunde zähle – Sparen dann sinnlos? Überhaupt nicht. Was wir tun müssen, ist sparen. Das Problem ist: Als Verbraucherinnen und Verbraucher erkennen wir schlecht – meistens gar nicht –, welche Kilowattstunde wir sparen. Wir müssen Gas sparen, wir müssen CO2 sparen, und wir können Geld sparen. Deswegen ist sparen richtig.",SPD,SPD,GRUENE,False,['confrontational_others'],['ambiguous']
Das hast du falsch verstanden!,"Abschließend möchte ich noch anmerken, dass der Generalsekretär des Deutschen Bauernverbandes mir neulich auf einer Podiumsdiskussion in Berlin versichert hat, dass die Landwirtinnen und Landwirte gerne den Weg raus aus der Förderung, rein in den Markt gehen.",FDP,FDP,GRUENE,False,['confrontational_others'],"['confrontational', 'confrontational_others']"
Aha!,"Sehr geehrte Frau Präsidentin! Meine sehr geehrten Damen und Herren! Drei Anmerkungen zum Ende der Debatte. Internationale und nationale Studien belegen eindeutig: Es gibt in Deutschland eine hohe Vermögensungleichheit, und – Herr Brehm, man sollte Studien schon bis zum Ende zitieren – die hohe Vermögensungleichheit in Deutschland ist zwar bis 2021 gering zurückgegangen, aber seitdem wieder gestiegen. Das gehört zur Wahrheit dazu.",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Ein Irrsinn!,"Ein Kraftfahrer bei uns trägt Arbeitsschutzschuhe. Er bekommt Einlagen verschrieben. Ungefähr 6 Seiten musste er ausfüllen. 13 Seiten musste die Firma ausfüllen. Der Arzt, der das noch mal bestätigt, hat 4 Seiten ausgefüllt. Mit dem Ergebnis: Der Antrag wurde abgelehnt, weil das eigentlich die Berufsgenossenschaft bezahlen muss.",FDP,FDP,FDP,False,['cooperative'],"['confrontational_others', 'cooperative']"
